age_category,gender,education_level,employment_status,annual_income,has_it_training,has_it_job,previous_incidents_phishing_email,previous_incidents_data_breach,previous_incidents_computer_virus,previous_incidents_device_hacked,previous_incidents_credit_card_fraud,previous_incidents_identity_theft,previous_incidents_any,digital_literacy_wiki,digital_literacy_meme,digital_literacy_phishing,digital_literacy_bookmark,digital_literacy_cache,digital_literacy_ssl,digital_literacy_ajax,digital_literacy_rss,digital_literacy_other,digital_literacy_total,emotion_dread,emotion_terror,emotion_anxiety,emotion_nervous,emotion_scared,emotion_panic,emotion_fear,emotion_worry,emotion_total,investigated_sender,investigated_links,investigated_external,email_recency,email_account_work,email_account_student,email_account_personal,email_content_work_related,email_content_personal,email_sender_work_colleague,email_sender_friend_family,email_sender_acquaintance,email_sender_organization,sender_relationship_duration,expected_this_email,felt_similar_before,previous_sender_emails,previous_sender_interaction,email_seemed_different,noticed_sender_issues,noticed_content_issues,noticed_technical_issues,actions_requested_click_link,actions_requested_open_attachment,actions_requested_respond_info,actions_requested_external_action,sender_issues_none,sender_issues_name_different,sender_issues_email_different,subject_line_issues_none,subject_line_issues_different,email_body_issues_none,email_body_issues_typos,email_body_issues_missing,email_body_issues_strange,email_body_issues_more_info,email_body_issues_less_info,suspicion_confidence,overall_suspicion,perceived_harm,final_decision,decision_confidence,actions_taken_clicked,actions_taken_reported,actions_taken_deleted,actions_taken_ignored
3.0,1.0,2.0,0.0,1.0,0,0,0,1,0,0,0,0,1,-1.3753983807522463,-0.26524238370821107,-1.5,-0.42079974527012015,-1.479932395980873,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-0.7946925541970337,-0.6962139772270776,-0.5250102105244444,-0.9348224856614552,-0.9909319347799529,-0.7271621589539377,-0.6686795336591597,-0.733865399075506,-0.9923436612105175,-0.7836286701365063,0,0,0,2.0,0,0,1,0,1,0,0,0,0,1.0,0.0,5,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,0.7386486715660846,1.0,-0.9695038178204507,0.0,0.5959838283551463,0,0,1,0
3.0,0.0,3.0,1.0,2.0,0,0,0,0,1,0,0,0,1,1.2853425343934681,1.0712502473796741,1.2659574468085109,1.0037827256964325,-0.031203393891162938,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,0.27602994203611897,-0.6962139772270776,-0.5250102105244444,-0.9348224856614552,-0.9909319347799529,-0.7271621589539377,-0.6686795336591597,-0.733865399075506,-0.9923436612105175,-0.7836286701365063,1,0,1,3.0,0,0,1,0,1,0,0,0,1,1.0,0.0,1,0,0,5,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.5346545316439286,0.0,-0.9695038178204507,0.0,0.5959838283551463,0,0,1,0
3.0,0.0,3.0,0.0,1.0,0,0,1,0,0,0,0,0,1,-0.7102131519658176,-1.6017350147960963,-0.8085106382978723,-0.42079974527012015,-0.755567894936018,0.16491407677837952,0.5277576685103617,3.165845371662896,-0.37978513835453176,-0.09089938518542427,2.968070113441752,3.8222080931811457,1.5623060719273634,2.3725446062486077,3.054081067606538,3.0782316463275112,3.097560379230348,2.349746389498479,2.788093545932718,0,1,0,2.0,0,0,1,0,1,0,0,0,1,1.0,0.0,5,0,0,5,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,-1.9893151722859312,0.0,2.18928055101811,0.0,-2.6412542365265694,0,0,1,0
2.0,0.0,4.0,1.0,3.0,0,0,0,0,1,0,0,0,1,-0.04502792317938903,1.0712502473796741,0.5744680851063831,-0.42079974527012015,-0.031203393891162938,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-0.10690809021294073,0.21985704544012974,0.561794365401953,1.5623060719273634,1.5316754709914677,1.1634594543263004,0.26804826133750803,0.2239910455009576,0.6787013641439807,0.7762291348837077,1,0,0,5.0,0,0,1,0,1,0,1,0,0,6.0,0.0,3,0,1,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.17067260971792073,1.0,0.6098883665988296,0.0,-0.4830955266054257,0,0,1,0
2.0,1.0,3.0,1.0,2.0,0,0,0,1,1,0,0,0,1,-0.04502792317938903,0.4030039318357315,-0.11702127659574457,0.2914914902131562,0.6931611071536921,-0.6596563071135183,-0.47529053187482856,0.34436526437649406,-0.37978513835453176,0.006137846273451282,-0.6962139772270776,-0.5250102105244444,-0.10244629979851563,-0.1500627995228127,-0.7271621589539377,-0.6686795336591597,-0.733865399075506,-0.1568211485332684,-0.4700326909118402,0,1,0,2.0,0,0,1,0,1,0,1,0,0,1.0,0.0,4,0,0,4,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,-1.5346545316439286,0.0,1.3995844588084698,0.0,-1.5621748815659977,1,1,1,0
3.0,0.0,3.0,1.0,1.0,0,0,0,1,1,0,1,0,1,0.6201573056070395,1.0712502473796741,1.2659574468085109,1.0037827256964325,0.6931611071536921,-0.6596563071135183,-0.47529053187482856,0.34436526437649406,-0.37978513835453176,0.38710467996432935,-0.6962139772270776,-0.5250102105244444,-0.9348224856614552,-0.9909319347799529,-0.7271621589539377,-0.6686795336591597,-0.733865399075506,-0.9923436612105175,-0.7836286701365063,0,0,0,3.0,0,0,1,0,1,0,0,0,1,1.0,0.0,5,0,0,5,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0.7386486715660846,1.0,-0.9695038178204507,0.0,0.5959838283551463,1,1,1,0
3.0,1.0,3.0,1.0,2.0,0,0,0,1,1,0,1,0,1,0.6201573056070395,1.0712502473796741,0.5744680851063831,1.0037827256964325,0.6931611071536921,0.16491407677837952,-0.47529053187482856,1.2848586334719614,-0.37978513835453176,0.5063907234404669,0.21985704544012974,0.561794365401953,1.5623060719273634,1.5316754709914677,0.21814864768618136,1.2047760563341758,0.2239910455009576,1.5142238768212297,0.8795965725129324,1,0,1,3.0,0,0,1,0,1,0,0,0,1,1.0,0.0,4,0,0,4,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,-1.079993891001926,0.0,-0.17980772561081051,0.0,-1.0226352040857116,1,1,1,0
4.0,0.0,3.0,0.0,1.0,0,0,0,1,0,1,0,0,1,-0.7102131519658176,-0.9334886992521536,-0.8085106382978723,-1.1330909807533964,-1.479932395980873,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-0.797343994256885,-0.6962139772270776,-0.5250102105244444,-0.9348224856614552,-0.9909319347799529,-0.7271621589539377,-0.6686795336591597,-0.733865399075506,0.6787013641439807,-0.574748041967194,0,0,0,3.0,0,0,1,0,1,0,0,0,0,3.0,0.0,5,1,0,5,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,-0.6253332503599234,0.0,-0.17980772561081051,0.0,-0.4830955266054257,0,0,1,0
4.0,0.0,2.0,0.0,1.0,0,0,1,0,1,1,0,0,1,-0.7102131519658176,-0.9334886992521536,-0.11702127659574457,-1.1330909807533964,-0.755567894936018,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-0.6400268983961092,0.21985704544012974,0.561794365401953,-0.10244629979851563,0.6908063357343275,0.21814864768618136,1.2047760563341758,-0.733865399075506,-0.1568211485332684,0.23778120039868464,1,0,0,3.0,0,0,1,0,1,0,0,0,0,1.0,0.0,5,1,0,5,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0.7386486715660846,1.0,-0.9695038178204507,0.0,0.5959838283551463,1,1,1,0
4.0,0.0,2.0,0.0,1.0,0,0,0,1,0,0,0,0,1,1.2853425343934681,-0.26524238370821107,-0.8085106382978723,1.0037827256964325,1.417525608198547,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,0.05800419602450137,2.968070113441752,1.6485989413283506,2.394682257790303,1.5316754709914677,2.1087702609664194,3.0782316463275112,2.139703934653885,2.349746389498479,2.277434876874771,0,0,1,3.0,0,0,1,0,0,0,0,0,0,1.0,0.0,4,0,0,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17067260971792073,0.0,-0.17980772561081051,0.0,0.5959838283551463,1,1,0,0
3.0,1.0,3.0,0.0,1.0,0,0,0,1,1,1,1,1,1,-0.04502792317938903,-0.26524238370821107,0.5744680851063831,0.2914914902131562,-0.031203393891162938,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-0.17626380083567506,-0.6962139772270776,-0.5250102105244444,0.7299298860644239,0.6908063357343275,-0.7271621589539377,-0.6686795336591597,-0.733865399075506,-0.1568211485332684,-0.2608770257718303,1,0,0,3.0,0,0,1,0,1,0,0,0,1,1.0,0.0,2,0,0,4,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,-3.353297094211939,1.0,-0.9695038178204507,0.0,0.5959838283551463,0,0,1,0
3.0,0.0,3.0,1.0,2.0,0,0,0,1,1,0,0,0,1,0.6201573056070395,0.4030039318357315,0.5744680851063831,0.2914914902131562,0.6931611071536921,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,0.05238020420601671,-0.6962139772270776,-0.5250102105244444,-0.10244629979851563,-0.9909319347799529,-0.7271621589539377,-0.6686795336591597,-0.733865399075506,-0.1568211485332684,-0.5751413328189827,0,0,0,3.0,1,0,0,1,0,0,0,0,1,1.0,0.0,5,1,0,5,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.7386486715660846,1.0,-0.9695038178204507,0.0,0.5959838283551463,0,0,1,0
4.0,0.0,3.0,0.0,1.0,0,0,0,0,0,0,0,1,1,-1.3753983807522463,1.0712502473796741,1.2659574468085109,-1.8453822162366729,-0.755567894936018,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-0.41666676442206707,-0.6962139772270776,-0.5250102105244444,-0.9348224856614552,2.3725446062486077,3.054081067606538,-0.6686795336591597,3.097560379230348,2.349746389498479,1.0061507794389795,1,0,0,1.0,0,0,1,0,1,0,0,0,1,2.0,0.0,5,1,0,5,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.7386486715660846,1.0,0.6098883665988296,0.0,0.5959838283551463,0,0,1,0
2.0,0.0,3.0,1.0,2.0,0,0,1,0,1,1,1,0,1,-0.7102131519658176,1.0712502473796741,0.5744680851063831,-1.1330909807533964,-0.755567894936018,0.9894844606702773,0.5277576685103617,0.34436526437649406,2.0643766431350294,0.33031448239144307,0.21985704544012974,-0.5250102105244444,0.7299298860644239,0.6908063357343275,0.21814864768618136,-0.6686795336591597,1.1818474900774212,0.6787013641439807,0.3157001281203575,0,0,0,3.0,0,0,1,0,1,0,0,0,1,1.0,0.0,4,0,0,4,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0.2839880309240819,1.0,0.6098883665988296,0.0,-1.0226352040857116,0,0,1,0
4.0,1.0,3.0,0.0,2.0,0,0,0,0,1,0,0,0,1,-0.7102131519658176,-0.9334886992521536,-0.8085106382978723,-1.1330909807533964,-1.479932395980873,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-0.797343994256885,-0.6962139772270776,-0.5250102105244444,-0.9348224856614552,-0.9909319347799529,-0.7271621589539377,-0.6686795336591597,-0.733865399075506,-0.9923436612105175,-0.7836286701365063,0,0,0,2.0,0,0,1,0,1,0,0,0,1,1.0,0.0,4,0,0,5,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.7386486715660846,1.0,-0.9695038178204507,0.0,0.5959838283551463,0,0,1,0
3.0,0.0,3.0,1.0,2.0,0,0,0,0,0,1,0,0,1,-1.3753983807522463,-0.26524238370821107,-1.5,0.2914914902131562,-0.755567894936018,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-0.6350641390272412,2.0519990907745447,2.735403517254748,1.5623060719273634,1.5316754709914677,2.1087702609664194,1.2047760563341758,1.1818474900774212,1.5142238768212297,1.7363752293934214,1,0,0,4.0,0,0,1,0,1,0,0,0,1,1.0,0.0,3,0,0,2,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,-1.5346545316439286,1.0,2.18928055101811,0.0,-0.4830955266054257,0,0,1,0
3.0,0.0,2.0,1.0,2.0,0,0,0,1,1,0,0,0,1,-1.3753983807522463,0.4030039318357315,-0.11702127659574457,0.2914914902131562,-0.031203393891162938,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-0.32666530125023535,2.0519990907745447,1.6485989413283506,2.394682257790303,1.5316754709914677,2.1087702609664194,1.2047760563341758,2.139703934653885,1.5142238768212297,1.824303736207547,1,0,0,4.0,0,0,1,0,1,0,0,0,1,1.0,0.0,4,0,0,5,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0.2839880309240819,1.0,-0.17980772561081051,0.0,0.5959838283551463,0,0,1,0
3.0,1.0,1.0,0.0,1.0,0,0,0,1,0,0,1,0,1,-0.7102131519658176,0.4030039318357315,-0.8085106382978723,1.0037827256964325,-0.755567894936018,0.16491407677837952,-0.47529053187482856,0.34436526437649406,-0.37978513835453176,-0.13481126186022563,-0.6962139772270776,-0.5250102105244444,-0.9348224856614552,-0.1500627995228127,0.21814864768618136,-0.6686795336591597,0.2239910455009576,-0.9923436612105175,-0.440624121827291,0,0,1,2.0,0,0,1,0,1,0,0,0,0,1.0,0.0,5,0,0,5,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0.2839880309240819,1.0,-0.9695038178204507,0.0,0.056444150874860294,1,1,1,0
4.0,0.0,4.0,0.0,2.0,0,0,0,1,1,0,1,0,1,-0.04502792317938903,-0.26524238370821107,1.2659574468085109,1.0037827256964325,1.417525608198547,2.638625228454073,1.530805868895552,1.2848586334719614,0.842295752390249,1.0748423285586362,1.135928068107337,1.6485989413283506,1.5623060719273634,0.6908063357343275,2.1087702609664194,1.2047760563341758,1.1818474900774212,1.5142238768212297,1.380907137662078,0,0,0,5.0,0,0,1,0,1,0,0,0,0,1.0,0.0,2,0,0,5,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0.7386486715660846,1.0,-0.9695038178204507,0.0,0.5959838283551463,0,0,1,0
3.0,0.0,2.0,0.0,1.0,0,0,0,0,1,0,0,0,1,0.6201573056070395,0.4030039318357315,0.5744680851063831,0.2914914902131562,-1.479932395980873,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-0.1890746294756016,0.21985704544012974,-0.5250102105244444,-0.10244629979851563,-0.1500627995228127,0.21814864768618136,-0.6686795336591597,-0.733865399075506,-0.1568211485332684,-0.23735996224842448,1,0,0,3.0,0,0,1,0,1,0,1,0,0,5.0,0.0,4,0,1,5,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.2839880309240819,1.0,1.3995844588084698,0.0,0.5959838283551463,1,1,1,0
3.0,0.0,2.0,0.0,1.0,0,0,0,0,0,0,0,0,0,-0.04502792317938903,-0.26524238370821107,-0.8085106382978723,-0.42079974527012015,-0.031203393891162938,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-0.4090715740454008,-0.6962139772270776,-0.5250102105244444,-0.10244629979851563,-0.1500627995228127,-0.7271621589539377,-0.6686795336591597,-0.733865399075506,-0.1568211485332684,-0.4700326909118402,0,0,0,3.0,0,0,1,0,1,0,0,0,0,1.0,0.0,4,0,0,5,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.7386486715660846,1.0,-0.9695038178204507,0.0,0.5959838283551463,0,0,1,0
3.0,0.0,2.0,1.0,3.0,0,0,0,1,1,0,0,0,1,-1.3753983807522463,-0.9334886992521536,-0.8085106382978723,-1.1330909807533964,-0.755567894936018,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-0.7907685195615044,2.0519990907745447,-0.5250102105244444,1.5623060719273634,1.5316754709914677,2.1087702609664194,0.26804826133750803,2.139703934653885,1.5142238768212297,1.3314645946184966,0,0,0,3.0,0,0,1,0,1,0,0,0,1,1.0,0.0,5,0,0,3,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0.7386486715660846,1.0,-0.9695038178204507,0.0,0.5959838283551463,0,0,1,0
3.0,0.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,-0.04502792317938903,0.4030039318357315,-0.11702127659574457,-1.1330909807533964,-0.031203393891162938,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-0.3371333027384237,1.135928068107337,1.6485989413283506,0.7299298860644239,0.6908063357343275,1.1634594543263004,1.2047760563341758,1.1818474900774212,-0.1568211485332684,0.9498156354298837,0,0,0,4.0,0,0,1,0,1,0,0,0,1,1.0,0.0,4,1,0,4,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,-1.5346545316439286,0.0,1.3995844588084698,0.0,0.5959838283551463,0,0,1,0
4.0,1.0,2.0,0.0,2.0,0,0,0,0,1,1,1,0,1,-1.3753983807522463,-1.6017350147960963,-0.8085106382978723,-1.1330909807533964,-1.479932395980873,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-0.9455030547380373,-0.6962139772270776,-0.5250102105244444,-0.9348224856614552,-0.9909319347799529,-0.7271621589539377,-0.6686795336591597,-0.733865399075506,-0.9923436612105175,-0.7836286701365063,1,0,0,4.0,0,0,1,0,1,0,1,0,0,3.0,0.0,5,0,0,5,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0.7386486715660846,1.0,2.18928055101811,0.0,0.5959838283551463,0,0,1,0
4.0,0.0,3.0,0.0,2.0,0,0,0,0,0,0,0,0,0,-1.3753983807522463,-1.6017350147960963,-1.5,0.2914914902131562,-0.755567894936018,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-0.7835633202592285,-0.6962139772270776,-0.5250102105244444,-0.10244629979851563,-0.1500627995228127,0.21814864768618136,-0.6686795336591597,0.2239910455009576,-0.1568211485332684,-0.23213678450976746,1,0,0,5.0,0,0,1,0,1,0,1,0,0,1.0,0.0,1,0,0,5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0.2839880309240819,0.0,0.6098883665988296,0.0,0.056444150874860294,0,0,1,0
3.0,0.0,2.0,1.0,3.0,0,0,0,0,0,0,0,0,0,-0.04502792317938903,-0.26524238370821107,-0.11702127659574457,-0.42079974527012015,-0.031203393891162938,0.9894844606702773,1.530805868895552,1.2848586334719614,2.0643766431350294,0.5544700981697992,0.21985704544012974,0.561794365401953,-0.9348224856614552,-0.9909319347799529,-0.7271621589539377,0.26804826133750803,-0.733865399075506,-0.1568211485332684,-0.3117379318530661,0,1,0,4.0,0,0,1,0,1,0,0,0,0,1.0,0.0,4,0,0,5,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,-2.443975812927934,1.0,-0.9695038178204507,0.0,-3.1807939140068555,0,0,1,0
4.0,1.0,2.0,0.0,1.0,0,0,0,0,0,0,0,0,0,-0.7102131519658176,-0.9334886992521536,-0.8085106382978723,-1.1330909807533964,-0.755567894936018,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-0.7168590496963456,-0.6962139772270776,-0.5250102105244444,-0.9348224856614552,-0.1500627995228127,-0.7271621589539377,-0.6686795336591597,-0.733865399075506,-0.1568211485332684,-0.5740797141447076,0,0,1,3.0,0,0,1,0,1,0,0,0,0,1.0,0.0,4,0,0,5,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.6253332503599234,0.0,-0.17980772561081051,0.0,-0.4830955266054257,0,0,1,0
3.0,0.0,4.0,1.0,1.0,0,0,0,0,1,0,0,0,1,-0.04502792317938903,1.0712502473796741,-1.5,1.0037827256964325,1.417525608198547,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-0.01814771377406525,1.135928068107337,-0.5250102105244444,-0.9348224856614552,-0.1500627995228127,-0.7271621589539377,1.2047760563341758,-0.733865399075506,2.349746389498479,0.20244093252522946,0,0,1,3.0,0,0,1,0,0,0,0,0,1,1.0,0.0,5,1,0,5,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,-1.5346545316439286,0.0,1.3995844588084698,0.0,0.5959838283551463,1,1,0,0
4.0,0.0,2.0,0.0,1.0,0,0,0,1,1,0,0,0,1,-0.7102131519658176,1.0712502473796741,0.5744680851063831,0.2914914902131562,0.6931611071536921,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-0.021189144908307107,2.0519990907745447,-0.5250102105244444,1.5623060719273634,2.3725446062486077,-0.7271621589539377,-0.6686795336591597,-0.733865399075506,1.5142238768212297,0.6057945429448373,1,0,0,4.0,0,0,1,0,1,0,0,0,1,1.0,0.0,4,0,0,5,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0.7386486715660846,0.0,-0.9695038178204507,0.0,0.5959838283551463,0,0,1,0
4.0,0.0,3.0,1.0,1.0,0,0,1,0,1,1,0,1,1,-1.3753983807522463,-1.6017350147960963,-1.5,-0.42079974527012015,-0.031203393891162938,-0.6596563071135183,2.5338540692807423,-0.5961281047189732,-0.37978513835453176,-0.44787244617954525,2.968070113441752,3.8222080931811457,2.394682257790303,2.3725446062486077,3.054081067606538,3.0782316463275112,3.097560379230348,2.349746389498479,2.8921405691655857,0,0,0,3.0,0,0,1,0,1,0,0,0,1,1.0,0.0,5,0,0,5,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0.7386486715660846,1.0,2.18928055101811,0.0,0.5959838283551463,0,0,1,0
1.0,0.0,2.0,0.0,4.0,0,0,0,1,1,1,0,0,1,0.6201573056070395,1.0712502473796741,-1.5,-1.8453822162366729,1.417525608198547,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-0.2608121263459182,2.0519990907745447,-0.5250102105244444,-0.9348224856614552,-0.1500627995228127,0.21814864768618136,-0.6686795336591597,0.2239910455009576,-0.9923436612105175,-0.09709748832708824,0,0,0,4.0,0,0,1,0,1,0,0,0,1,1.0,0.0,4,0,0,5,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0.7386486715660846,1.0,-0.9695038178204507,0.0,0.5959838283551463,1,1,1,0
3.0,0.0,2.0,0.0,3.0,0,0,0,1,0,0,0,0,1,-0.7102131519658176,-0.9334886992521536,-0.8085106382978723,-1.1330909807533964,-1.479932395980873,-0.6596563071135183,0.5277576685103617,-0.5961281047189732,-0.37978513835453176,-0.685894194214086,-0.6962139772270776,-0.5250102105244444,-0.9348224856614552,-0.1500627995228127,-0.7271621589539377,0.26804826133750803,-0.733865399075506,-0.1568211485332684,-0.4569887397701242,1,0,0,1.0,0,0,1,0,1,0,0,0,1,1.0,0.0,2,0,0,4,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,-1.5346545316439286,0.0,-0.17980772561081051,0.0,0.056444150874860294,1,1,0,0
3.0,0.0,2.0,0.0,2.0,0,0,0,0,0,0,0,0,0,-0.7102131519658176,0.4030039318357315,0.5744680851063831,0.2914914902131562,-0.031203393891162938,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-0.17592368008484016,-0.6962139772270776,-0.5250102105244444,-0.10244629979851563,-0.1500627995228127,0.21814864768618136,-0.6686795336591597,0.2239910455009576,-0.1568211485332684,-0.23213678450976746,0,0,0,3.0,0,0,1,0,1,0,0,0,1,1.0,0.0,4,0,0,5,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0.2839880309240819,1.0,-0.17980772561081051,0.0,0.056444150874860294,0,0,1,0
3.0,0.0,3.0,1.0,2.0,0,0,0,0,1,0,0,0,1,-1.3753983807522463,-1.6017350147960963,-0.8085106382978723,-1.8453822162366729,-1.479932395980873,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-1.0246465253472903,-0.6962139772270776,-0.5250102105244444,-0.9348224856614552,-0.9909319347799529,-0.7271621589539377,-0.6686795336591597,-0.733865399075506,-0.9923436612105175,-0.7836286701365063,0,0,0,3.0,0,0,1,0,1,0,0,0,0,1.0,0.0,3,0,0,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0.2839880309240819,0.0,-0.9695038178204507,0.0,0.056444150874860294,0,0,1,0
1.0,0.0,2.0,1.0,2.0,0,0,1,1,0,0,0,0,1,-0.7102131519658176,-0.9334886992521536,-0.8085106382978723,-1.1330909807533964,-1.479932395980873,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-0.797343994256885,1.135928068107337,0.561794365401953,-0.9348224856614552,0.6908063357343275,0.21814864768618136,0.26804826133750803,0.2239910455009576,0.6787013641439807,0.35532445028134874,0,0,0,2.0,0,0,1,0,1,0,0,0,1,1.0,0.0,5,0,0,5,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,-0.6253332503599234,1.0,-0.17980772561081051,0.0,-1.0226352040857116,0,0,1,0
2.0,0.0,3.0,1.0,3.0,0,0,0,0,0,0,1,0,1,1.2853425343934681,1.0712502473796741,1.2659574468085109,1.0037827256964325,1.417525608198547,2.638625228454073,1.530805868895552,2.225352002567429,4.508538424624591,1.883020009668697,-0.6962139772270776,-0.5250102105244444,2.394682257790303,2.3725446062486077,-0.7271621589539377,2.1415038513308438,0.2239910455009576,2.349746389498479,0.9417602254579664,0,0,0,5.0,0,0,1,0,0,0,0,0,1,1.0,0.0,1,0,0,5,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.7386486715660846,1.0,0.6098883665988296,0.0,0.5959838283551463,0,0,0,0
3.0,0.0,2.0,0.0,1.0,0,0,0,0,0,0,0,0,0,-1.3753983807522463,-1.6017350147960963,-1.5,-1.8453822162366729,-1.479932395980873,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-1.1014786766475266,-0.6962139772270776,-0.5250102105244444,-0.10244629979851563,0.6908063357343275,2.1087702609664194,0.26804826133750803,1.1818474900774212,0.6787013641439807,0.4505629030887024,1,0,1,3.0,0,0,1,1,0,0,0,0,0,1.0,0.0,4,0,0,5,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,-0.17067260971792073,0.0,-0.9695038178204507,0.0,-0.4830955266054257,0,0,1,0
3.0,0.0,2.0,0.0,1.0,0,0,0,0,1,0,1,0,1,-0.7102131519658176,-0.26524238370821107,-0.8085106382978723,-0.42079974527012015,-0.755567894936018,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-0.563465988471099,0.21985704544012974,-0.5250102105244444,-0.10244629979851563,0.6908063357343275,-0.7271621589539377,-0.6686795336591597,-0.733865399075506,0.6787013641439807,-0.14597485708664065,1,0,1,4.0,0,0,1,0,1,0,0,0,1,1.0,0.0,2,0,0,4,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0.7386486715660846,0.0,-0.17980772561081051,0.0,-0.4830955266054257,0,0,1,1
